1,3373.42035
2,0.375
3,0.31579
4,0.28422
5,0.27631
6,0.28421
7,0.34343
8,0.28027
9,0.65132
10,0.28421
11,0.375
12,0.28027
13,0.28421
14,0.35527
15,0.37895
16,0.46579
17,0.31579
18,0.38684
19,0.2921
20,0.46974
21,0.28421
22,0.28421
23,0.41448
24,0.5329
25,0.31184
26,0.39474
27,0.30394
28,0.28422
29,0.28026
30,0.28816
31,0.27237
32,0.69079
33,0.35526
34,0.21316
35,0.33158
36,0.41447
37,0.26842
38,0.38685
39,0.3079
40,0.31579
41,0.225
42,0.33158
43,0.31579
44,0.28027
45,0.45
46,0.37106
47,0.28816
48,0.40658
49,0.40264
50,0.32368
51,0.34342
52,0.33158
53,0.31579
54,0.31184
55,0.31974
56,0.31974
57,0.3079
58,0.30395
59,0.30395
60,0.25658
61,0.24868
62,0.30789
63,0.69079
64,0.43421
65,0.31579
66,0.3079
67,0.28026
68,0.27632
69,0.26447
70,0.3
71,0.27631
72,0.64738
73,0.29606
74,0.26052
75,0.225
76,0.2329
77,0.375
78,0.3079
79,0.26052
80,0.26842
81,0.43816
82,0.2921
83,0.26447
84,0.25263
85,0.27237
86,0.28421
87,0.26052
88,0.28421
89,0.28027
90,0.26447
91,0.28026
92,0.31974
93,0.24079
94,0.24869
95,0.25658
96,0.24869
97,0.26447
98,0.23684
99,0.33552
100,0.28027
101,0.24079
102,0.31185
103,0.66316
104,0.28422
105,0.24869
106,0.24868
107,0.225
108,0.25263
109,0.27632
110,0.53684
111,0.28816
112,0.27632
113,0.5329
114,0.42237
115,0.24079
116,0.26053
117,0.2171
118,0.24869
119,0.24079
120,0.22106
121,0.21316
122,0.28027
123,0.51711
124,0.21316
125,0.25263
126,0.27632
127,0.225
128,0.38289
129,0.24079
130,0.27631
131,0.225
132,0.24079
133,0.21316
134,0.35922
135,0.22894
136,0.18948
137,0.41053
138,0.43421
139,0.20131
140,0.18948
141,0.24079
142,0.22894
143,0.26447
144,0.49737
145,0.18552
146,0.24079
147,0.69474
148,0.2171
149,0.2921
150,0.22895
151,0.35921
152,0.21316
153,0.22895
154,0.31579
155,0.20132
156,0.20132
157,0.21316
158,0.19737
159,0.19737
160,0.23684
161,0.18158
162,0.52895
163,0.23289
164,0.22106
165,0.18948
166,0.37105
167,0.19737
168,0.37106
169,0.28816
170,0.24079
171,0.26447
172,0.33553
173,0.18158
174,0.32368
175,0.19737
176,0.30395
177,0.28421
178,0.32368
179,0.3
180,0.21316
181,0.21711
182,0.20526
183,0.20922
184,0.20921
185,0.18158
186,0.23289
187,1.32632
188,0.19737
189,0.20526
190,0.40263
191,0.18553
192,0.29211
193,0.16974
194,0.16184
195,0.1579
196,0.16184
197,0.1579
198,0.1579
199,0.39474
200,0.20526
201,0.1579
202,0.1579
203,0.15395
204,0.1579
205,0.20132
206,0.18947
207,0.17763
208,0.26053
209,0.18947
210,0.16579
211,0.16974
212,0.16184
213,0.15395
214,0.15001
215,0.15789
216,0.15789
217,0.16579
218,0.16579
219,0.17368
220,0.18158
221,0.17368
222,0.17369
223,0.16974
224,0.16579
225,0.16974
226,0.28026
227,0.18158
228,0.16184
229,0.1579
230,0.15789
231,0.18158
232,0.38289
233,0.15789
234,0.16184
235,0.18158
236,0.15789
237,0.62763
238,0.23684
239,0.24079
240,0.18553
241,0.24079
242,0.17763
243,0.18948
244,0.16184
245,0.17763
246,0.15789
247,0.17763
248,0.15789
249,0.1579
250,0.16579
251,0.24079
252,0.15789
253,0.18158
254,0.16974
255,0.18158
256,0.21316
257,0.22106
258,0.19342
259,0.3
260,0.20526
261,0.19343
262,0.39079
263,0.49343
264,0.44605
265,0.18948
266,0.17368
267,0.16974
268,0.17369
269,0.17369
270,0.17763
271,0.17763
272,0.17763
273,0.17763
274,0.18948
275,0.17763
276,0.42632
277,0.18947
278,0.19737
279,0.17368
280,0.17368
281,0.17368
282,0.17764
283,0.17369
284,0.19342
285,0.18158
286,0.48158
287,0.23684
288,0.21316
289,0.18158
290,0.18552
291,0.19342
292,0.18948
293,0.21711
294,0.19737
295,0.18947
296,0.18157
297,0.17368
298,0.18947
299,0.17369
300,0.19737
