0.01,0.993746
0.02,1.007766
0.03,1.18698
0.04,1.400136
0.05,3.417255
0.06,0.810399
0.07,1.241059
0.08,1.44948
0.09,1.117109
0.1,1.110006
0.11,1.021583
0.12,2.797907
0.13,0.877109
0.14,0.845137
0.15,0.720003
0.16,1.089085
0.17,0.645397
0.18,0.694346
0.19,0.723162
0.2,0.720004
0.21,0.790264
0.22,1.134085
0.23,0.85382
0.24,1.151057
0.25,0.744871
0.26,1.50632
0.27,1.012503
0.28,0.742897
0.29,2.125666
0.3,1.213821
0.31,1.269086
0.32,1.171188
0.33,1.468821
0.34,1.85922
0.35,2.536591
0.36,1.155004
0.37,1.039741
0.38,2.755276
0.39,1.066583
0.4,1.087108
0.41,1.466848
0.42,1.114348
0.43,2.025401
0.44,1.764087
0.45,2.36725
0.46,1.993826
0.47,1.927116
0.48,1.693035
0.49,1.752246
0.5,2.785274
0.51,2.975538
0.52,3.844361
0.53,1.948035
0.54,2.717776
0.55,2.276063
0.56,2.042774
0.57,2.182508
0.58,2.076324
0.59,1.917247
0.6,4.192913
0.61,2.008429
0.62,2.619484
0.63,1.446324
0.64,1.579351
0.65,3.21475
0.66,1.933825
0.67,2.179746
0.68,1.549743
0.69,2.111063
0.7,1.703296
0.71,1.876586
0.72,1.748693
0.73,1.786982
0.74,1.706059
0.75,2.483301
0.76,3.6312
0.77,2.491195
0.78,3.426335
0.79,2.857117
0.8,2.891064
