10,1.445029
20,1.770006
30,1.365399
40,1.347636
50,2.531458
60,2.448564
70,2.654222
80,1.541453
90,1.672509
100,2.10159
110,6.609107
120,2.460406
130,1.856454
140,2.332116
150,1.554482
160,1.880928
170,1.576981
180,1.60264
190,1.9808
200,1.483032
210,1.42461
220,1.500797
230,1.580928
240,1.615664
250,2.487643
260,2.634483
270,5.249234
280,3.764228
290,3.508831
300,3.066726
310,3.874754
320,3.921728
330,2.657381
340,2.985408
350,4.09739
360,3.884225
370,3.654491
380,3.919358
390,3.978966
400,3.803306
410,2.66409
420,4.182255
430,3.097515
440,3.82778
450,3.726333
460,4.687126
470,4.564757
480,4.245413
490,3.832121
500,4.192915
510,4.633839
520,4.96897
530,4.978837
540,3.60357
550,5.092915
560,4.316861
570,5.441077
580,4.643311
590,4.927919
600,5.286339
610,5.628972
620,4.53515
630,5.505025
640,4.901864
650,6.17174
660,5.178181
670,6.421215
680,5.780158
690,5.840554
700,6.772532
710,5.889501
720,5.51055
730,5.474237
740,5.353445
750,6.461871
760,6.677005
770,6.725951
780,5.634497
790,7.66898
800,6.816741
810,7.465297
820,7.308583
830,6.399897
840,6.12832
850,6.940295
860,8.282406
870,6.473319
880,6.545162
890,7.908589
900,6.004763
910,5.943974
920,7.590826
930,6.746478
940,7.082797
950,7.011348
960,7.893983
970,7.364637
980,7.675297
990,9.033196
1000,7.533586
