0.01,0.5202669999999999
0.02,0.8486880000000001
0.03,0.8419780000000001
0.04,0.620134
0.05,1.131716
0.06,1.2777690000000002
0.07,0.743688
0.08,1.52448
0.09,7.1708240000000005
0.1,5.345552
0.11,0.825793
0.12,1.1036890000000001
0.13,1.415139
0.14,4.978838999999999
0.15,0.850663
0.16,0.6236869999999999
0.17,0.6284240000000001
0.18,0.9753990000000001
0.19,5.785290999999999
0.2,0.754345
0.21,0.937505
0.22,0.6769780000000001
0.23,0.7890820000000001
0.24,0.885791
0.25,1.038951
0.26,1.055137
0.27,0.9284239999999999
0.28,1.06224
0.29,1.158954
0.3,1.143952
0.31,1.7546119999999998
0.32,1.4932950000000003
0.33,1.5450059999999999
0.34,1.3827699999999998
0.35,1.3046119999999999
0.36,0.997111
0.37,1.636983
0.38,2.1465910000000004
0.39,0.987635
0.4,1.2923719999999999
0.41,1.1447420000000001
0.42,1.196059
0.43,2.906461
0.44,1.6263239999999999
0.45,2.280404
0.46,3.234093
0.47,1.6993490000000002
0.48,1.8236940000000001
0.49,1.907376
0.5,1.691061
0.51,2.5736929999999996
0.52,3.866465999999999
0.53,2.235802
0.54,14.084669
0.55,2.909619
0.56,2.4631689999999997
0.57,2.088166
0.58,2.058168
0.59,2.05343
0.6,2.4126410000000003
0.61,2.516063
0.62,1.4475079999999998
0.63,1.8655339999999998
0.64,1.7984289999999998
0.65,2.010403
0.66,2.0826400000000005
0.67,1.510666
0.68,1.8607969999999998
0.69,1.9646149999999998
0.7,2.2733
0.71,2.2890889999999997
0.72,2.02935
0.73,2.2626429999999997
0.74,2.320272
0.75,1.8789550000000002
0.76,3.5092239999999997
0.77,2.161193
0.78,2.224351
0.79,2.9475109999999995
0.8,3.1579080000000004
