1,3088.69934
2,0.34737
3,0.31184
4,0.29605
5,0.31579
6,0.45
7,0.40264
8,0.29606
9,0.59211
10,0.28421
11,0.3079
12,0.28816
13,0.28422
14,0.34342
15,0.3079
16,0.34342
17,0.33552
18,0.33552
19,0.48158
20,0.30789
21,0.31974
22,0.30395
23,0.3079
24,0.3079
25,0.79342
26,0.45394
27,0.33158
28,0.3079
29,0.32764
30,0.31579
31,0.31579
32,0.65526
33,0.37895
34,0.37105
35,0.33158
36,0.43816
37,0.31185
38,0.31184
39,0.3
40,0.28026
41,0.27631
42,0.30001
43,0.27631
44,0.27237
45,0.28816
46,0.28026
47,0.28026
48,0.37895
49,0.31973
50,0.45395
51,0.39079
52,0.47369
53,0.28027
54,0.3
55,0.34342
56,0.71053
57,0.29605
58,0.28816
59,0.32763
60,0.27632
61,0.28421
62,0.28026
63,0.27632
64,0.43816
65,0.31974
66,0.28026
67,0.27632
68,0.27631
69,0.27237
70,0.27237
71,0.30395
72,0.59606
73,0.28027
74,0.26448
75,0.28816
76,0.26843
77,0.40263
78,0.28026
79,0.28421
80,0.25658
81,0.26052
82,0.25263
83,0.23685
84,0.28027
85,0.28816
86,0.26842
87,0.25263
88,0.26053
89,0.27632
90,0.28816
91,0.55658
92,0.24474
93,0.23684
94,0.24473
95,0.37105
96,0.24474
97,0.27237
98,0.24474
99,0.25658
100,0.23685
101,0.27632
102,0.27632
103,0.56843
104,0.23685
105,0.42237
106,0.26052
107,0.29211
108,0.26448
109,0.41448
110,0.21711
111,0.21315
112,0.24079
113,0.40658
114,0.19342
115,0.20132
116,0.27632
117,0.19342
118,0.30395
119,0.24473
120,0.50132
121,0.20921
122,0.18947
123,0.34737
124,0.25658
125,0.225
126,0.41448
127,0.24869
128,0.43027
129,0.21711
130,0.21315
131,0.20921
132,0.20526
133,0.225
134,0.19737
135,0.22105
136,0.25263
137,0.28027
138,0.225
139,0.26053
140,0.48553
141,0.22106
142,0.22894
143,0.28026
144,0.52501
145,0.47764
146,0.22895
147,0.24474
148,0.26448
149,0.24474
150,0.71053
151,0.21316
152,0.225
153,0.31974
154,0.28421
155,0.23685
156,0.53289
157,0.225
158,0.43026
159,0.28026
160,0.21316
161,0.39474
162,0.25263
163,0.18552
164,0.18158
165,0.38289
166,0.225
167,0.17763
168,0.18552
169,0.28816
170,0.225
171,0.22105
172,0.2171
173,0.31185
174,0.25263
175,0.26053
176,0.22106
177,0.24868
178,0.26448
179,0.26448
180,0.30395
181,0.19342
182,0.22895
183,0.22894
184,0.2329
185,0.24869
186,0.24474
187,0.48552
188,0.3
189,0.28421
190,0.27632
191,0.27237
192,0.61184
193,0.34737
194,0.37106
195,0.35526
196,0.30395
197,0.225
198,0.36711
199,0.30395
200,0.28421
201,0.26053
202,0.27632
203,0.18158
204,0.33158
205,0.54079
206,0.21316
207,0.40658
208,0.34343
209,0.21711
210,0.5921
211,0.19342
212,0.31184
213,0.44605
214,0.39474
215,0.43026
216,0.2171
217,0.37895
218,0.56842
219,0.47763
220,0.43422
221,0.47369
222,0.3829
223,0.19736
224,0.20526
225,0.20527
226,0.34737
227,0.40264
228,0.56447
229,0.44211
230,0.34737
231,0.20922
232,0.16974
233,0.32763
234,0.51316
235,0.35132
236,0.46579
237,0.37895
238,0.45395
239,0.44606
240,0.66711
241,0.20132
242,0.49737
243,0.66316
244,0.19342
245,0.63158
246,0.19342
247,0.40658
248,0.28027
249,0.28421
250,0.17368
251,2.47106
252,0.76184
253,0.69079
254,1.02237
255,0.28422
256,0.22895
257,0.62763
258,0.36316
259,0.48158
260,0.525
261,0.39869
262,0.51711
263,0.18158
264,0.375
265,0.15
266,0.16579
267,0.24868
268,0.22105
269,0.20921
270,1.33422
271,0.11842
272,0.37105
273,0.13421
274,0.17763
275,0.40658
276,0.3829
277,0.48553
278,0.3158
279,0.13816
280,0.36316
281,0.25263
282,0.24079
283,0.3829
284,0.46185
285,0.19737
286,0.1421
287,0.14605
288,4.62634
289,0.27236
290,0.41843
291,0.28816
292,0.17368
293,0.43816
294,0.14606
295,0.40659
296,0.26842
297,0.48553
298,0.26842
299,0.38684
300,0.41447
301,0.21316
302,0.46973
303,0.43421
304,0.38685
305,0.41053
306,0.39869
307,0.20132
308,0.33158
309,0.33947
310,0.32763
311,0.49342
312,0.32368
313,0.31974
314,0.14605
315,0.16185
316,0.37894
317,0.47764
318,0.35131
319,0.39079
320,0.31579
321,0.26053
322,0.375
323,0.27237
324,0.30395
325,0.73026
326,0.23685
327,0.35526
328,0.52895
329,1.19211
330,0.39473
331,0.3079
332,0.40263
333,0.14211
334,0.1421
335,0.3158
336,0.39869
337,0.40658
338,0.4579
339,0.1421
340,0.50132
341,0.46185
342,0.26447
343,0.56447
344,0.74605
345,0.49737
346,0.42237
347,0.32369
348,0.1421
349,0.20921
350,0.44606
351,0.43422
352,0.48947
353,0.54079
354,0.54474
355,0.33158
356,0.36711
357,0.12632
358,0.54474
359,0.5329
360,0.31973
361,0.3829
362,0.15789
363,0.32763
364,0.42632
365,0.1421
366,0.2408
367,0.24868
368,0.15
369,0.54079
370,0.45395
371,0.28027
372,0.46974
373,0.50132
374,0.16184
375,0.41842
376,0.40658
377,0.3
378,0.19737
379,0.2329
380,0.18553
381,0.39474
382,0.30395
383,0.26842
384,0.33553
385,0.59606
386,0.32763
387,0.46185
388,0.58027
389,0.48158
390,0.22895
391,0.21316
392,0.52895
393,0.56843
394,0.52106
395,0.28816
396,0.52895
397,0.14211
398,1.65396
399,0.93553
400,0.17368
